mal_id,title_english,title_japanese,title_synonyms,genres_1,genres_2,genres_3,genres_4,genres_5,explicit_genres_1,explicit_genres_2,explicit_genres_3,explicit_genres_4,explicit_genres_5,demographics_1,demographics_2,demographics_3,themes_1,themes_2,themes_3,genres_6,genres_7,genres_8,themes_4
39627,nil,トラキス A School Odyssey,nil,Action,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Harem,School,nil,,,,
26644,nil,つきツキ！,nil,Comedy,Romance,Supernatural,Ecchi,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
55215,The Empty Box and Zeroth Maria,空ろの箱と零のマリア,/HakoMari,Action,Drama,Horror,Mystery,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Psychological,School,nil,Supernatural,Suspense,,
22638,Velvet Kiss,ベルベット・キス,nil,Drama,Romance,Erotica,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
13463,Missions of Love,わたしに××しなさい！,/Do xx to Me!/x Shina/Plain Love,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
10347,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
646,FLCL,フリクリ,/Fooly Cooly/Furi Kuri,Comedy,Sci-Fi,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
44,Gin Tama,銀魂,/Dandelion/Shiro Kuro/Black and White/Shirokuro/13/Thirteen/Bankara-san ga Tooru/Here Comes Mr. Uncivilised/Silver Soul,Action,Comedy,Sci-Fi,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Historical,Parody,Samurai,,,,
36873,Golden Time,ゴールデンタイム,nil,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
11,Naruto,NARUTO―ナルト―,nil,Action,Adventure,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Martial Arts,Super Power,nil,,,,
81117,Tokyo Ghoul:re,東京喰種-トーキョーグール-:re,"/Tokyo Kushu:re/Toukyou Kuushu:re/Tokyo Ghoul: ""Joker""",Action,Drama,Horror,Mystery,Supernatural,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
24037,Tokyo Ravens,東京レイヴンズ,nil,Comedy,Romance,Supernatural,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
35003,Yamada-kun and the Seven Witches,山田くんと7人の魔女,/Yamada-kun to Nananin no Majo/7 Witches/Maou no Kyoushitsu/The Devil's Classroom,Comedy,Mystery,Romance,Supernatural,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Harem,School,nil,,,,
1224,March Comes in Like a Lion,3月のライオン,/Sangatsu no Lion/Lion of March,Drama,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Game,nil,nil,,,,
103939,nil,阿波連さんははかれない,/Aharen Is Indecipherable,Comedy,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
116808,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
112922,The Way of the Househusband,極主夫道,nil,Comedy,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
91159,nil,ハーレム漫画の主人公だが同性愛者〈ゲイ〉なので毎日がつらい,/I'm the Protagonist of a Harem Manga/but I'm Gay so My Life Sucks/I'm the Main Character of a Harem Manga/but I'm Gay So Every Day Is Hell for Me/Harem Manga no Shujinkou daga Douseiaisha nanode Mainichi ga Tsurai,Comedy,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Harem,School,nil,,,,
106755,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
396,Kingdom Hearts,キングダムハーツ,/KH/Disney Square Enix's Kingdom Hearts/Kingdom Hearts Final Mix/Kammatsu Yomikiri: Winnie the Pooh/Kingdom Hearts: Final Mix,Adventure,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
122448,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
104241,nil,魔入りました!入間くん,/Welcome to Demon School! Iruma-kun,Comedy,Fantasy,Supernatural,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Demons,nil,nil,,,,
112268,My Dress-Up Darling,その着せ替え人形〈ビスク・ドール〉は恋をする,/Sono Kisekae Ningyou wa Koi wo Suru,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
40171,"My Youth Romantic Comedy Is Wrong, As I Expected",やはり俺の青春ラブコメはまちがっている。,/Oregairu/My Teen Romantic Comedy SNAFU,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
111213,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
33031,Alice in Borderland,今際の国のアリス,nil,Action,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Psychological,nil,nil,,,,
1517,JoJo's Bizarre Adventure Part 1: Phantom Blood,ジョジョの奇妙な冒険 ファントムブラッド,/Dai Ichi Bu Jonathan Joestar: Sono Seishun,Action,Adventure,Horror,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Historical,Vampire,nil,,,,
1630,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
3008,JoJo's Bizarre Adventure Part 5: Golden Wind,ジョジョの奇妙な冒険 黄金の風,/Le Bizzarre Avventure Di GioGio Parte 5: Vento Aureo/Vento Aureo/Dai 5 Bu Giorno Giovana: Ougon naru Isan,Action,Adventure,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
4632,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
11734,nil,私たちの幸せな時間,/Watashi-tachi no Shiawase na Jikan/Our Happy Hours/Our Happy Time,Drama,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Music,Psychological,nil,,,,
24098,Another,Another,nil,Drama,Horror,Mystery,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
70941,Domestic Girlfriend,ドメスティックな彼女,/Dome x Kano,Drama,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
11652,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
75989,My Hero Academia,僕のヒーローアカデミア,nil,Action,Comedy,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,Super Power,nil,,,,
77665,7th Garden,7thGARDEN,nil,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
41773,nil,危ノーマル系女子,/Abnormal Kei Joshi/Abnormal Girl,Horror,nil,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Harem,Psychological,School,,,,
47102,Aho-Girl: Clueless Girl,アホガール,/Dummy Girl/Nandemo Shiteageru/I'd do anything for you.,Comedy,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
70485,Red Blood Red Legacy,赤赫血物語〈アカアカトシタチノモノガタリ〉,nil,Action,Drama,Supernatural,Ecchi,nil,nil,nil,nil,nil,nil,nil,nil,nil,Vampire,nil,nil,,,,
21525,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
95206,nil,天野めぐみはスキだらけ！,nil,Comedy,Ecchi,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
55407,nil,あまりまわり,nil,Comedy,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
44617,nil,姉ログ 靄子姉さんの止まらないモノローグ,/Sister's Log: Moyako's Never-ending Monologue/Ane Log: Moyako Nee-san no Tomaranai Monologue,Comedy,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
13492,Blue Exorcist,青の祓魔師〈エクソシスト〉,/Ao no Futsumashi/The Blue Magic Exorcist,Action,Adventure,Drama,Fantasy,Supernatural,nil,nil,nil,nil,nil,Shounen,nil,nil,Demons,School,nil,,,,
103942,Blue Flag,青のフラッグ,nil,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
19555,See Me After Class,朝まで授業Chu!,nil,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Gender Bender,Harem,School,,,,
70,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
93977,"The Boy Who belongs to Group ""B"" Cross",Bグループの少年X〈クロス〉,nil,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
48347,Welcome to the Ballroom,ボールルームへようこそ,/Sweep over the Dance Hall,Comedy,Drama,Romance,Sports,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
17051,Barakamon,ばらかもん,nil,Comedy,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
2,Berserk,ベルセルク,/Berserk: The Prototype,Action,Adventure,Drama,Fantasy,Horror,nil,nil,nil,nil,nil,Seinen,nil,nil,Demons,Military,Psychological,Supernatural,,,
86337,Black Clover,ブラッククローバー,nil,Action,Comedy,Fantasy,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
103786,Black Torch,BLACK TORCH,nil,Action,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
102688,nil,ボクだけ知ってる一宮さん,/The Ichimiya-san Only I Know,Ecchi,nil,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
63781,nil,ボクガール,nil,Comedy,Romance,Supernatural,Ecchi,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Gender Bender,School,nil,,,,
80539,nil,僕はお姫様になれない,/I can't be a Princess,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Gender Bender,School,nil,,,,
19087,Haganai: I don't have many friends,僕は友達が少ない,nil,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
26769,The Kawai Complex Guide to Manors and Hostel,僕らはみんな河合荘,nil,Comedy,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
28226,nil,煩悩寺,nil,Comedy,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
95210,Boruto: Naruto Next Generation,BORUTO-NARUTO NEXT GENERATIONS-,nil,Action,Adventure,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Martial Arts,Super Power,nil,,,,
20593,Btooom!,BTOOOM!,nil,Action,Drama,Sci-Fi,Erotica,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
104271,Blood on the Tracks,血の轍,/A Trail of Blood,Drama,nil,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
50145,Citrus,citrus,nil,Drama,Girls Love,Erotica,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
65155,Clockwork Planet,クロックワーク・プラネット,/CloPla,Fantasy,Sci-Fi,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
96179,nil,クリミナーレ！,nil,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
107480,Cross Account,クロスアカウント,/Haru yo/Koi!/Gachipin./Gesu no Ongaeshi,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
24,D.Gray-man,D.Gray-man,/D.Grey-man/D. Grayman/D. Gray-man,Action,Adventure,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Demons,Super Power,nil,,,,
75993,nil,だがしかし,/Dagashikashi,Comedy,Gourmet,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
78943,nil,DEAD Tube ～デッドチューブ～,nil,Horror,Erotica,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
83021,Death March to the Parallel World Rhapsody,デスマーチからはじまる異世界狂想曲,/DeathMa,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
82745,Interviews with Monster Girls,亜人〈デミ〉ちゃんは語りたい,/Ajin-chan wa Kataritai,Comedy,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
103897,Dr. Stone,Dr.STONE,nil,Adventure,Sci-Fi,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
89734,Dragon Ball Super,ドラゴンボール超〈スーパー〉,/Dragon Ball Chou/DBS,Action,Comedy,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Martial Arts,Super Power,nil,,,,
85781,Delicious in Dungeon,ダンジョン飯,/Dungeon Food,Comedy,Fantasy,Gourmet,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
57239,Is It Wrong to Try to Pick Up Girls in a Dungeon?,ダンジョンに出会いを求めるのは間違っているだろうか,/DanMachi/Is it wrong that I want to meet you in a dungeon?/Can't I Expect A Chance Encounter In The Dungeon?,Action,Adventure,Comedy,Fantasy,Romance,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
66433,Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side: Sword Oratoria,ダンジョンに出会いを求めるのは間違っているだろうか外伝 ソード・オラトリア,nil,Action,Adventure,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
72989,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
33005,nil,Fate/Apocrypha,nil,Action,Drama,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Historical,nil,nil,,,,
5911,Freezing,フリージング,/Freezing Second Season,Action,Drama,Romance,Sci-Fi,Ecchi,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
21729,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
102343,To Your Eternity,不滅のあなたへ,/To You/the Immortal,Adventure,Drama,Supernatural,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
67019,Fuuka,風夏,nil,Drama,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Music,nil,nil,,,,
41733,Gate,ゲート 自衛隊彼の地にて、斯く戦えり,/Gate: Thus the JSDF Fought There/Gate: Jieitai Kare no Chi nite/Kaku Tatakaeri,Action,Adventure,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Military,nil,nil,,,,
34377,nil,極黒のブリュンヒルデ,/Brynhildr in the Darkness,Drama,Fantasy,Mystery,Sci-Fi,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
18270,Gou-Dere Sora Nagihara,豪デレ美少女 凪原そら♥,/Goudere Bishoujo Nagihara Sora,Comedy,Romance,Supernatural,Ecchi,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Harem,nil,nil,,,,
39281,nil,ガン×クローバー,nil,Action,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Harem,Martial Arts,School,,,,
94181,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
35243,Haikyu!!,ハイキュー!!,/High Kyuu!!/HQ!!/Nisekyuu!!,Comedy,Drama,Sports,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
7,nil,はじめの一歩,/The Fighting!/Fighting Spirit/The Fighting! Ippo/Hajime no Ippo Gaiden: Naniwa Tiger,Action,Comedy,Drama,Sports,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
41313,nil,ハンツー×トラッシュ,nil,Comedy,Romance,Sports,Ecchi,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
85173,Happiness,ハピネス,nil,Drama,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,Vampire,nil,,,,
72949,Waiting for Spring,春待つ僕ら,/We Are Waiting for Spring/We hope for blooming,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
87466,nil,変女～変な女子高生 甘栗千子～,nil,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
25409,nil,ハイスクールD×D,/Highschool DxD,Comedy,Fantasy,Romance,Supernatural,Ecchi,nil,nil,nil,nil,nil,nil,nil,nil,Demons,Harem,School,,,,
89594,nil,姫騎士がクラスメート！ THE COMIC,/The Princess Knight Is a Classmate!,Action,Adventure,Fantasy,Ecchi,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Harem,nil,nil,,,,
42451,Horimiya,ホリミヤ,nil,Comedy,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
26,Hunter x Hunter,HUNTER×HUNTER,/HxH,Action,Adventure,Fantasy,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Super Power,nil,nil,,,,
42263,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
22044,Iris Zero,アイリスzero,nil,Drama,Fantasy,Mystery,Romance,Supernatural,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,School,nil,,,,
107035,Torture Princess: Fremd Torturchen,異世界拷問姫,/Torture Princess of Another World,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
103320,nil,異世界薬局,nil,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
104314,nil,ジャガーン,/Jagan,Drama,Horror,Mystery,Supernatural,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
3009,JoJo's Bizarre Adventure Part 6: Stone Ocean,ジョジョの奇妙な冒険 ストーンオーシャン,nil,Action,Adventure,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
60815,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
78537,Teasing Master Takagi-san,からかい上手の高木さん,/Skilled Teaser Takagi-san,Comedy,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
96109,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
3048,nil,kiss×sis,nil,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Harem,School,nil,,,,
80119,Miss Kobayashi's Dragon Maid,小林さんちのメイドラゴン,/The maid dragon of Kobayashi-san,Comedy,Fantasy,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
78065,Love and Lies,恋と嘘,nil,Drama,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
88600,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
50331,nil,この美術部には問題がある!,/There's a problem with this art club!/Kono Bijutsubu niwa Mondai ga Aru!,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
23717,Is this Girl for Real!?,このお姉さんはフィクションです!?,/This Older Woman Is a Fiction!?/Kono Onee-san wa Fiction desu!?,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
94813,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
103905,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
95353,"So I'm a Spider, So What?",蜘蛛ですが、なにか？,/So I'm a spider/what about it?,Action,Adventure,Comedy,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
3866,Black Butler,黒執事,/Dark Butler/Kuro Shitsuji,Action,Fantasy,Mystery,Supernatural,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Demons,Historical,nil,,,,
3288,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
58141,The world of Machida-kun,町田くんの世界,/Kyou no Machida-kun/Ai/Aru Seikatsu,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
23633,nil,機巧少女(マシンドール)は傷つかない,/Kikou Shoujo wa Kizutsukanai/Machine Girl wa Kizutsukanai/Unbreakable Machine Doll,Action,Comedy,Fantasy,Romance,Ecchi,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
43391,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
48025,Magi: The Adventures of Sinbad,マギ シンドバッドの冒険,nil,Action,Adventure,Fantasy,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
41539,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
89737,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
94876,Ao-chan Can't Study!,淫らな青ちゃんは勉強ができない,nil,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
60783,Mob Psycho 100,モブサイコ100,/One Hundred Mob Psycho,Action,Comedy,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Super Power,nil,nil,,,,
85059,Never Ending Story,文句の付けようがないラブコメ,nil,Comedy,Drama,Romance,Supernatural,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
37885,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
107500,Talentless Nana,無能なナナ,nil,Supernatural,Suspense,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Psychological,nil,nil,,,,
51493,Qualia the Purple,紫色のクオリア,nil,Fantasy,Mystery,Sci-Fi,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
5994,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
1859,Natsume's Book of Friends,夏目友人帳,/The Natsume Book of Friends/Manabiya no Sumi/Natsu ni wa Tameiki wo Tsuku,Drama,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
698,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
77359,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
89675,NTR: Netsuzou Trap,捏造トラップ―NTR―,nil,Drama,Girls Love,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
39291,Rainbow Days,虹色デイズ,/Aru Toshi to Sorekara no Watashitachi/Shinbun-bu no Yoriko-kun,Comedy,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
76083,Ojojojo,おじょじょじょ,nil,Comedy,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
49967,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
39505,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
13,One Piece,ONE PIECE,nil,Action,Adventure,Comedy,Fantasy,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Super Power,nil,nil,,,,
73705,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
41301,nil,俺がヒロインを助けすぎて世界がリトル黙示録〈アポカリプス〉!?,/Our Heroine is Saved So Much that the World Becomes a Little Apocalypse!?/Ore ga Heroine wo Tasukesugite Sekai ga Little Mokushiroku!?,Fantasy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Harem,nil,nil,,,,
46368,Shomin Sample: I Was Abducted by an Elite All-Girls School as a Sample Commoner,俺がお嬢様学校に「庶民サンプル」として拉致られた件,nil,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Harem,School,nil,,,,
93180,Platinum End,プラチナエンド,nil,Drama,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Psychological,nil,nil,,,,
25297,Prison School,監獄学園〈プリズンスクール〉,/Kangoku Gakuen,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
14115,nil,プラナス・ガール,nil,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Gender Bender,School,nil,,,,
70061,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
22986,Ran and the Gray World,乱と灰色の世界,/Ran and the Grey World/Ran and the Ash-Coloured World/Gray And Wonder Around Her,Drama,Fantasy,Romance,Supernatural,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
78523,ReLIFE,ReLIFE,nil,Comedy,Drama,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
